home_passing_ypg,home_rushing_ypg,home_total_ypg,home_points_pg,home_passing_tds_pg,home_turnovers_pg,home_injury_pct,away_passing_ypg,away_rushing_ypg,away_total_ypg,away_points_pg,away_passing_tds_pg,away_turnovers_pg,away_injury_pct,passing_advantage,rushing_advantage,scoring_advantage,turnover_advantage,injury_advantage,home_field_advantage,is_playoff,is_neutral,week,season,home_win,home_score,away_score,game_id
22.25,8.132353,30.382353,5.487059,0.14705882352941177,0.05882352963089943,25.5,26.084337,10.903614,36.987953,7.2240963,0.20481927710843373,0.09638553857803345,25.5,-3.8343372,-2.7712612,-1.7370372,0.03756200894713402,0.0,2.5,1,0,9,2023,1,24.0,18.0,2023_9_CIN_BUF
18.31507,10.452055,28.767124,4.45863,0.0684931506849315,0.06849315017461777,25.5,26.930555,10.069445,37.0,7.1105556,0.19444444444444445,0.0555555559694767,25.5,-8.615486,0.38261032,-2.6519256,-0.012937594205141068,0.0,2.5,1,0,9,2023,0,6.0,27.0,2023_9_NYJ_LAC
20.857143,13.384615,34.24176,5.8848352,0.15384615384615385,0.1318681389093399,25.5,21.518518,9.506173,31.024693,5.1237035,0.12345679012345678,0.08641975373029709,25.5,-0.66137505,3.8784418,0.76113176,-0.045448385179042816,0.0,2.5,1,0,10,2023,1,16.0,13.0,2023_10_CHI_CAR
20.860214,8.408602,29.268816,4.8548384,0.10752688172043011,0.09677419066429138,25.5,23.120878,12.197803,35.31868,6.2589,0.12087912087912088,0.06593406945466995,25.5,-2.260664,-3.7892008,-1.4040618,-0.03084012120962143,0.0,2.5,1,0,10,2023,0,6.0,10.0,2023_10_NE_IND
22.382023,16.213484,38.595505,6.777303,0.11235955056179775,0.033707864582538605,25.5,18.75,13.102273,31.852272,5.0488634,0.07954545454545454,0.125,25.5,3.6320229,3.1112108,1.7284398,0.0912921354174614,0.0,2.5,1,0,10,2023,0,31.0,33.0,2023_10_BAL_CLE
23.858974,7.782051,31.641026,5.810769,0.15384615384615385,0.05128205195069313,25.5,27.756098,8.365853,36.121952,6.746829,0.18292682926829268,0.012195121496915817,25.5,-3.8971233,-0.5838022,-0.93605995,-0.03908693045377731,0.0,2.5,1,0,10,2023,0,27.0,30.0,2023_10_CIN_HOU
25.736841,11.842105,37.578945,6.4452634,0.11842105263157894,0.05263157933950424,25.5,27.863014,14.630137,42.493153,7.911781,0.1643835616438356,0.06849315017461777,25.5,-2.126173,-2.7880325,-1.4665174,0.015861570835113525,0.0,2.5,1,0,10,2023,0,3.0,34.0,2023_10_JAX_SF
31.204819,8.819277,40.024094,7.4915667,0.24096385542168675,0.0602409653365612,25.5,26.67442,10.872093,37.546513,6.519303,0.12790697674418605,0.058139536529779434,25.5,4.5303993,-2.0528164,0.9722638,-0.002101428806781769,0.0,2.5,1,0,10,2023,1,27.0,19.0,2023_10_MIN_NO
22.547945,9.917809,32.46575,5.2443833,0.0958904109589041,0.08219178020954132,25.5,20.642857,9.559524,30.202381,5.48881,0.14285714285714285,0.095238097012043,25.5,1.9050884,0.35828495,-0.24442673,0.013046316802501678,0.0,2.5,1,0,10,2023,1,23.0,19.0,2023_10_PIT_GB
24.539474,8.236842,32.776318,6.0000005,0.15789473684210525,0.05263157933950424,25.5,23.666666,12.722222,36.38889,5.835555,0.09722222222222222,0.0972222238779068,25.5,0.87280846,-4.48538,0.1644454,0.04459064453840256,0.0,2.5,1,0,10,2023,1,20.0,6.0,2023_10_TB_TEN
18.53409,12.988636,31.522726,5.0754547,0.09090909090909091,0.07954545319080353,25.5,24.337078,12.58427,36.92135,5.766742,0.0898876404494382,0.07865168899297714,25.5,-5.802988,0.4043665,-0.6912875,-0.0008937641978263855,0.0,2.5,1,0,10,2023,1,25.0,23.0,2023_10_ARI_ATL
25.304878,9.865853,35.17073,6.797561,0.17073170731707318,0.04878048598766327,25.5,28.986666,14.013333,43.0,7.6727996,0.16,0.06666667014360428,25.5,-3.6817875,-4.14748,-0.8752384,0.01788618415594101,0.0,2.5,1,0,10,2023,0,38.0,41.0,2023_10_LAC_DET
22.195652,9.706522,31.902174,5.7954345,0.14130434782608695,0.054347824305295944,25.5,18.263737,11.263737,29.527473,4.254725,0.054945054945054944,0.08791209012269974,25.5,3.9319153,-1.5572147,1.5407095,0.03356426581740379,0.0,2.5,1,0,10,2023,1,49.0,17.0,2023_10_DAL_NYG
23.607595,9.848102,33.455696,5.783544,0.11392405063291139,0.08860759437084198,25.5,26.858696,8.815217,35.673912,6.3591304,0.15217391304347827,0.09782608598470688,25.5,-3.2511005,1.0328846,-0.5755863,0.009218491613864899,0.0,2.5,1,0,10,2023,1,29.0,26.0,2023_10_SEA_WAS
22.767443,7.9651165,30.73256,5.0769763,0.09302325581395349,0.151162788271904,25.5,18.82353,9.729412,28.552942,4.267059,0.058823529411764705,0.05882352963089943,25.5,3.9439125,-1.7642956,0.80991745,-0.09233925864100456,0.0,2.5,1,0,10,2023,1,16.0,12.0,2023_10_LV_NYJ
26.336956,10.576087,36.913044,7.1578255,0.1956521739130435,0.09782608598470688,25.5,19.202381,11.119047,30.321428,5.633571,0.19047619047619047,0.0476190485060215,25.5,7.134575,-0.54296017,1.5242543,-0.05020703747868538,0.0,2.5,1,0,10,2023,0,22.0,24.0,2023_10_BUF_DEN
22.15,15.49,37.64,6.6300006,0.11,0.05000000074505806,25.5,24.808989,7.5617976,32.370785,5.959775,0.15730337078651685,0.06741572916507721,25.5,-2.658989,7.928202,0.6702256,0.01741572842001915,0.0,2.5,1,0,11,2023,1,34.0,20.0,2023_11_BAL_CIN
20.956522,8.836957,29.79348,4.9045653,0.10869565217391304,0.07608695328235626,25.5,24.173077,10.201923,34.375,6.4428854,0.16346153846153846,0.06730769574642181,25.5,-3.2165546,-1.3649664,-1.5383201,-0.008779257535934448,0.0,2.5,1,0,11,2023,0,10.0,33.0,2023_11_CAR_DAL
18.818182,13.444445,32.262627,5.130505,0.08080808080808081,0.12121212482452393,25.5,21.876543,11.469136,33.34568,5.3454323,0.08641975308641975,0.07407407462596893,25.5,-3.058361,1.9753084,-0.2149272,-0.04713805019855499,0.0,2.5,1,0,11,2023,1,13.0,10.0,2023_11_CLE_PIT
29.845238,14.892858,44.738094,8.09619,0.16666666666666666,0.0595238097012043,25.5,20.6,13.51,34.11,5.775,0.14,0.11999999731779099,25.5,9.245237,1.3828573,2.3211904,0.060476187616586685,0.0,2.5,1,0,11,2023,1,31.0,26.0,2023_11_DET_CHI
21.752687,9.881721,31.634407,5.689462,0.15053763440860216,0.10752688348293304,25.5,26.065218,9.858696,35.923912,7.135001,0.1956521739130435,0.054347824305295944,25.5,-4.3125305,0.023024559,-1.445539,-0.0531790591776371,0.0,2.5,1,0,11,2023,1,23.0,20.0,2023_11_GB_LAC
28.923077,9.604396,38.527473,7.0096703,0.17582417582417584,0.021978022530674934,25.5,18.8,12.65,31.449999,5.0369997,0.08,0.07999999821186066,25.5,10.123077,-3.0456038,1.9726706,0.05802197568118572,0.0,2.5,1,0,11,2023,1,21.0,16.0,2023_11_HOU_ARI
24.95349,11.151163,36.104652,5.980698,0.10465116279069768,0.06976744532585144,25.5,23.493828,11.827161,35.320988,5.5582714,0.08641975308641975,0.09876543283462524,25.5,1.4596615,-0.67599773,0.4224267,0.028997987508773804,0.0,2.5,1,0,11,2023,1,34.0,14.0,2023_11_JAX_TEN
30.758621,15.298851,46.057472,9.008506,0.22988505747126436,0.09195402264595032,25.5,21.762886,8.587629,30.350515,4.936495,0.09278350515463918,0.14432989060878754,25.5,8.995735,6.7112217,4.072011,0.05237586796283722,0.0,2.5,1,0,11,2023,1,20.0,13.0,2023_11_MIA_LV
26.759615,8.451923,35.21154,6.38,0.16346153846153846,0.08653846383094788,25.5,16.970873,11.029126,28.0,4.1584463,0.06796116504854369,0.08737864345312119,25.5,9.788742,-2.5772028,2.2215538,0.0008401796221733093,0.0,2.5,1,0,11,2023,0,19.0,31.0,2023_11_WAS_NYG
28.144579,14.602409,42.746986,8.075181,0.18072289156626506,0.0602409653365612,25.5,25.211765,8.270588,33.482353,6.1249413,0.16470588235294117,0.05882352963089943,25.5,2.9328136,6.3318214,1.9502397,-0.0014174357056617737,0.0,2.5,1,0,11,2023,1,27.0,14.0,2023_11_SF_TB
25.742575,11.534654,37.27723,7.133663,0.18811881188118812,0.10891088843345642,25.5,19.610527,9.842105,29.452633,4.2981052,0.05263157894736842,0.06315789371728897,25.5,6.1320477,1.6925488,2.835558,-0.04575299471616745,0.0,2.5,1,0,11,2023,1,32.0,6.0,2023_11_BUF_NYJ
29.893333,12.586667,42.48,7.123733,0.10666666666666667,0.1066666692495346,25.5,25.101124,10.089888,35.19101,6.0737085,0.12359550561797752,0.07865168899297714,25.5,4.7922096,2.4967794,1.0500245,-0.028014980256557465,0.0,2.5,1,0,11,2023,1,17.0,16.0,2023_11_LA_SEA
19.010527,11.115789,30.126316,5.5835795,0.18947368421052632,0.04210526496171951,25.5,31.065218,9.315217,40.380436,7.5415225,0.22826086956521738,0.054347824305295944,25.5,-12.054691,1.8005724,-1.957943,0.012242559343576431,0.0,2.5,1,0,11,2023,1,21.0,20.0,2023_11_DEN_MIN
22.481817,8.490909,30.972725,5.4874544,0.15454545454545454,0.09090909361839294,25.5,33.05634,16.436619,49.492958,9.060281,0.2112676056338028,0.11267605423927307,25.5,-10.574522,-7.94571,-3.5728264,0.021766960620880127,0.0,2.5,1,0,11,2023,0,17.0,21.0,2023_11_KC_PHI
29.494623,14.688172,44.182796,8.114194,0.17204301075268819,0.08602150529623032,25.5,22.548077,9.817307,32.365383,5.869231,0.15384615384615385,0.09615384787321091,25.5,6.9465466,4.870865,2.2449627,0.01013234257698059,0.0,2.5,1,0,12,2023,0,22.0,29.0,2023_12_DET_GB
23.634783,10.156522,33.791306,6.394087,0.16521739130434782,0.06086956337094307,25.5,25.97436,9.0,34.974358,6.1774354,0.15384615384615385,0.10256410390138626,25.5,-2.3395767,1.1565218,0.21665144,0.04169454053044319,0.0,2.5,1,0,12,2023,1,45.0,10.0,2023_12_DAL_WAS
24.455446,9.564357,34.019802,5.825743,0.1188118811881188,0.07920791953802109,25.5,29.655556,14.744445,44.4,8.426222,0.2,0.0555555559694767,25.5,-5.2001095,-5.180088,-2.6004786,-0.023652363568544388,0.0,2.5,1,0,12,2023,0,13.0,31.0,2023_12_SEA_SF
18.64486,9.327103,27.971962,4.085047,0.056074766355140186,0.07476635277271271,25.5,30.938145,14.742268,45.680412,8.795258,0.2268041237113402,0.09278350323438644,25.5,-12.293285,-5.415165,-4.710211,0.018017150461673737,0.0,2.5,1,0,12,2023,0,13.0,34.0,2023_12_NYJ_MIA
22.828283,13.171718,36.0,5.7252526,0.09090909090909091,0.07070706784725189,25.5,26.041237,10.3092785,36.350517,6.3880405,0.13402061855670103,0.07216494530439377,25.5,-3.2129536,2.8624392,-0.6627879,0.0014578774571418762,0.0,2.5,1,0,12,2023,1,24.0,15.0,2023_12_ATL_NO
23.77,8.09,31.86,5.8768,0.16,0.05999999865889549,25.5,21.101124,12.370787,33.47191,5.292359,0.07865168539325842,0.06741572916507721,25.5,2.6688766,-4.2807865,0.5844412,0.007415730506181717,0.0,2.5,1,0,12,2023,0,10.0,16.0,2023_12_CIN_PIT
29.117647,9.656863,38.77451,7.0225487,0.17647058823529413,0.04901960864663124,25.5,25.347368,11.442105,36.789474,6.27179,0.11578947368421053,0.06315789371728897,25.5,3.770279,-1.7852421,0.75075865,0.01413828507065773,0.0,2.5,1,0,12,2023,0,21.0,24.0,2023_12_HOU_JAX
22.752476,11.683168,34.435646,6.0170293,0.10891089108910891,0.06930693238973618,25.5,25.147367,8.094737,33.242104,6.038526,0.15789473684210525,0.06315789371728897,25.5,-2.3948917,3.5884314,-0.021496773,-0.006149038672447205,0.0,2.5,1,0,12,2023,1,27.0,20.0,2023_12_IND_TB
17.803572,10.955358,28.75893,4.4808927,0.08928571428571429,0.0803571417927742,25.5,20.931372,9.303922,30.235294,4.8186274,0.09803921568627451,0.10784313827753067,25.5,-3.1278,1.6514359,-0.3377347,0.02748599648475647,0.0,2.5,1,0,12,2023,1,10.0,7.0,2023_12_NYG_NE
22.648352,11.538462,34.186813,5.4894505,0.0989010989010989,0.08791209012269974,25.5,20.51,9.23,29.74,4.8544,0.11,0.07999999821186066,25.5,2.1383514,2.3084621,0.6350503,-0.00791209191083908,0.0,2.5,1,0,12,2023,1,17.0,10.0,2023_12_TEN_CAR
19.21101,12.733945,31.944954,5.137248,0.08256880733944955,0.08256880939006805,25.5,28.611765,12.070588,40.682354,6.859765,0.10588235294117647,0.10588235408067703,25.5,-9.400755,0.6633568,-1.722517,0.02331354469060898,0.0,2.5,1,0,12,2023,0,14.0,37.0,2023_12_ARI_LA
19.85577,10.596154,30.451923,5.5894237,0.18269230769230768,0.03846153989434242,25.5,18.953272,13.336449,32.28972,5.0899067,0.07476635514018691,0.1214953288435936,25.5,0.90249825,-2.7402945,0.49951696,0.08303378894925117,0.0,2.5,1,0,12,2023,1,29.0,12.0,2023_12_DEN_CLE
22.471699,8.198113,30.669811,4.946981,0.09433962264150944,0.1603773534297943,25.5,21.721312,9.032787,30.754099,5.419672,0.1557377049180328,0.0901639312505722,25.5,0.7503872,-0.8346739,-0.47269106,-0.0702134221792221,0.0,2.5,1,0,12,2023,0,17.0,31.0,2023_12_LV_KC
31.2125,16.0125,47.225,8.646001,0.1875,0.11249999701976776,25.5,25.900902,11.666667,37.56757,7.2072067,0.1981981981981982,0.10810811072587967,25.5,5.311598,4.345834,1.4387941,-0.004391886293888092,0.0,2.5,1,0,12,2023,1,37.0,34.0,2023_12_PHI_BUF
26.316832,10.465346,36.782177,7.1863375,0.19801980198019803,0.049504950642585754,25.5,22.333334,15.3693695,37.702705,6.735675,0.11711711711711711,0.045045044273138046,25.5,3.9834976,-4.904023,0.4506626,-0.004459906369447708,0.0,2.5,1,0,12,2023,0,10.0,20.0,2023_12_LAC_BAL
30.79,10.32,41.11,7.5226007,0.22,0.05999999865889549,25.5,20.263636,13.945455,34.20909,5.7587276,0.13636363636363635,0.1090909093618393,25.5,10.526365,-3.625455,1.7638731,0.0490909107029438,0.0,2.5,1,0,12,2023,0,10.0,12.0,2023_12_MIN_CHI
24.198412,10.063492,34.2619,6.679842,0.18253968253968253,0.0555555559694767,25.5,23.660715,9.410714,33.07143,5.539286,0.10714285714285714,0.0803571417927742,25.5,0.53769684,0.6527777,1.1405559,0.0248015858232975,0.0,2.5,1,0,13,2023,1,41.0,35.0,2023_13_DAL_SEA
28.973452,9.522124,38.495575,7.0261946,0.17699115044247787,0.044247787445783615,25.5,19.460176,11.247787,30.707964,5.6368136,0.17699115044247787,0.03539822995662689,25.5,9.513275,-1.7256632,1.3893809,-0.008849557489156723,0.0,2.5,1,0,13,2023,1,22.0,17.0,2023_13_HOU_DEN
20.159292,9.699115,29.858406,4.656814,0.08849557522123894,0.12389380484819412,25.5,25.900902,10.2972975,36.1982,6.9081087,0.1891891891891892,0.054054055362939835,25.5,-5.7416096,-0.5981827,-2.2512946,-0.06983974948525429,0.0,2.5,1,0,13,2023,0,0.0,6.0,2023_13_NE_LAC
26.448599,10.728972,37.17757,6.2897196,0.12149532710280374,0.07476635277271271,25.5,29.567308,14.480769,44.048077,8.0875,0.17307692307692307,0.07692307978868484,25.5,-3.1187096,-3.7517967,-1.79778,0.0021567270159721375,0.0,2.5,1,0,13,2023,0,28.0,33.0,2023_13_NO_DET
18.741379,8.853448,27.594826,4.060862,0.0603448275862069,0.08620689809322357,25.5,22.481482,14.185185,36.666668,5.788148,0.09259259259259259,0.0833333358168602,25.5,-3.7401028,-5.3317375,-1.7272859,-0.002873562276363373,0.0,2.5,1,0,13,2023,0,8.0,13.0,2023_13_NYJ_ATL
21.777779,12.666667,34.444447,5.345858,0.0707070707070707,0.06060606241226196,25.5,19.583334,12.175,31.758335,5.175833,0.08333333333333333,0.07500000298023224,25.5,2.1944447,0.4916668,0.17002487,0.014393940567970276,0.0,2.5,1,0,13,2023,0,10.0,24.0,2023_13_PIT_ARI
22.46,11.3,33.76,5.4544,0.09,0.07999999821186066,25.5,22.963964,12.027027,34.99099,6.0753145,0.0990990990990991,0.07207207381725311,25.5,-0.5039654,-0.72702694,-0.62091446,-0.007927924394607544,0.0,2.5,1,0,13,2023,0,28.0,31.0,2023_13_TEN_IND
26.085938,9.0703125,35.15625,6.0903125,0.140625,0.1015625,25.5,30.603773,15.066038,45.66981,8.677924,0.2169811320754717,0.1037735864520073,25.5,-4.5178356,-5.9957256,-2.5876117,0.0022110864520072937,0.0,2.5,1,0,13,2023,0,15.0,45.0,2023_13_WAS_MIA
24.64762,8.514286,33.161903,6.0001903,0.1619047619047619,0.06666667014360428,25.5,20.225225,9.180181,29.405407,4.74054,0.0990990990990991,0.07207207381725311,25.5,4.422394,-0.6658945,1.2596502,0.005405403673648834,0.0,2.5,1,0,13,2023,1,21.0,18.0,2023_13_TB_CAR
27.71875,13.0625,40.78125,7.103542,0.13541666666666666,0.1041666641831398,25.5,18.957266,13.111111,32.068375,5.007863,0.07692307692307693,0.1111111119389534,25.5,8.761484,-0.048610687,2.0956788,0.006944447755813599,0.0,2.5,1,0,13,2023,1,36.0,19.0,2023_13_LA_CLE
30.303371,16.47191,46.775284,8.721124,0.20224719101123595,0.11235955357551575,25.5,28.78,14.96,43.74,8.305201,0.19,0.05999999865889549,25.5,1.5233707,1.5119104,0.41592312,-0.052359554916620255,0.0,2.5,1,0,13,2023,0,19.0,42.0,2023_13_PHI_SF
23.123894,10.0,33.123894,6.0957522,0.168141592920354,0.08849557489156723,25.5,22.503817,8.938931,31.442749,5.6627483,0.16030534351145037,0.08396946638822556,25.5,0.62007713,1.0610685,0.4330039,-0.004526108503341675,0.0,2.5,1,0,13,2023,1,27.0,19.0,2023_13_GB_KC
26.653847,11.230769,37.884617,6.4700003,0.11538461538461539,0.06730769574642181,25.5,23.672728,7.581818,31.254545,5.7269087,0.15454545454545454,0.06363636255264282,25.5,2.9811192,3.648951,0.7430916,-0.0036713331937789917,0.0,2.5,1,0,13,2023,0,31.0,34.0,2023_13_JAX_CIN
21.495413,12.6972475,34.19266,5.288257,0.07339449541284404,0.055045872926712036,25.5,19.82787,10.196721,30.02459,4.58,0.08196721311475409,0.1147540956735611,25.5,1.6675434,2.5005264,0.7082572,0.05970822274684906,0.0,2.5,1,0,14,2023,0,18.0,21.0,2023_14_PIT_NE
21.786325,13.863248,35.649574,5.650086,0.09401709401709402,0.07692307978868484,25.5,24.910715,9.125,34.035713,6.1705356,0.16071428571428573,0.0714285746216774,25.5,-3.1243896,4.738248,-0.52044964,-0.005494505167007446,0.0,2.5,1,0,14,2023,0,25.0,29.0,2023_14_ATL_TB
21.950413,15.727273,37.677685,6.678843,0.11570247933884298,0.041322313249111176,25.5,28.0,13.085714,41.085716,7.323809,0.1523809523809524,0.095238097012043,25.5,-6.0495872,2.6415586,-0.6449661,0.053915783762931824,0.0,2.5,1,0,14,2023,1,37.0,31.0,2023_14_BAL_LA
20.728813,14.0,34.728813,5.6918645,0.1271186440677966,0.10169491171836853,25.5,28.842106,14.4561405,43.29825,8.044912,0.17543859649122806,0.07017543911933899,25.5,-8.113293,-0.45614052,-2.3530478,-0.03151947259902954,0.0,2.5,1,0,14,2023,1,28.0,13.0,2023_14_CHI_DET
24.591667,8.25,32.841667,6.001167,0.15,0.06666667014360428,25.5,23.450819,11.393442,34.84426,6.127377,0.10655737704918032,0.06557376682758331,25.5,1.1408482,-3.1434422,-0.12621021,-0.0010929033160209656,0.0,2.5,1,0,14,2023,1,34.0,14.0,2023_14_CIN_IND
19.3125,12.6640625,31.976562,5.063906,0.0859375,0.109375,25.5,26.895653,10.773913,37.669567,6.5819135,0.12173913043478261,0.06086956337094307,25.5,-7.583153,1.8901491,-1.5180073,-0.04850543662905693,0.0,2.5,1,0,14,2023,1,31.0,27.0,2023_14_CLE_JAX
26.245762,10.68644,36.9322,6.319322,0.11864406779661017,0.0762711837887764,25.5,20.024794,9.520661,29.545456,4.7638016,0.09090909090909091,0.07438016682863235,25.5,6.2209682,1.1657791,1.5555205,-0.001891016960144043,0.0,2.5,1,0,14,2023,1,28.0,6.0,2023_14_NO_CAR
19.104,8.712,27.816,4.00976,0.056,0.08799999952316284,25.5,28.758064,9.395162,38.153225,6.9333873,0.1693548387096774,0.04032257944345474,25.5,-9.654064,-0.68316174,-2.9236274,-0.0476774200797081,0.0,2.5,1,0,14,2023,1,30.0,6.0,2023_14_NYJ_HOU
22.672413,8.551724,31.224136,5.0637927,0.09482758620689655,0.1465517282485962,25.5,30.222221,10.231482,40.453705,7.2912974,0.21296296296296297,0.09259258955717087,25.5,-7.5498085,-1.6797571,-2.2275047,-0.053959138691425323,0.0,2.5,1,0,14,2023,0,0.0,3.0,2023_14_LV_MIN
29.284403,15.06422,44.348625,8.633762,0.21100917431192662,0.055045872926712036,25.5,24.661158,9.305785,33.96694,5.9038014,0.12396694214876033,0.08264462649822235,25.5,4.6232452,5.7584352,2.729961,0.027598753571510315,0.0,2.5,1,0,14,2023,1,28.0,16.0,2023_14_SF_SEA
22.397163,9.3546095,31.751774,5.673901,0.15602836879432624,0.08510638028383255,25.5,26.783333,12.233334,39.016666,7.4563336,0.2,0.10833333432674408,25.5,-4.3861694,-2.878724,-1.7824326,0.02322695404291153,0.0,2.5,1,0,14,2023,0,17.0,20.0,2023_14_KC_BUF
25.512396,9.68595,35.198345,6.6064463,0.17355371900826447,0.04958677664399147,25.5,19.233871,11.201612,30.435484,5.5225806,0.1693548387096774,0.05645161122083664,25.5,6.2785244,-1.5156622,1.0838656,0.006864834576845169,0.0,2.5,1,0,14,2023,0,7.0,24.0,2023_14_LAC_DEN
24.617647,10.323529,34.941177,6.8905883,0.19117647058823528,0.05147058889269829,25.5,30.72449,15.428572,46.15306,8.578979,0.19387755102040816,0.10204081982374191,25.5,-6.106842,-5.1050425,-1.6883903,0.050570230931043625,0.0,2.5,1,0,14,2023,1,33.0,13.0,2023_14_DAL_PHI
30.405172,14.827586,45.232758,8.705,0.21551724137931033,0.09482758492231369,25.5,22.454546,11.881818,34.336365,5.5681825,0.09090909090909091,0.072727270424366,25.5,7.9506264,2.9457684,3.1368175,-0.022100314497947693,0.0,2.5,1,0,14,2023,0,27.0,28.0,2023_14_MIA_TEN
17.909836,10.532787,28.442623,4.445902,0.09016393442622951,0.07377049326896667,25.5,23.225807,10.153226,33.379032,6.2024198,0.1774193548387097,0.08064515888690948,25.5,-5.3159714,0.37956142,-1.7565179,0.00687466561794281,0.0,2.5,1,0,14,2023,1,24.0,22.0,2023_14_NYG_GB
22.230158,8.31746,30.547619,4.860635,0.0873015873015873,0.1428571492433548,25.5,25.469696,9.454545,34.92424,6.420303,0.1590909090909091,0.05303030461072922,25.5,-3.2395382,-1.137085,-1.5596681,-0.08982684463262558,0.0,2.5,1,0,15,2023,1,63.0,21.0,2023_15_LV_LAC
24.61832,8.40458,33.0229,6.103817,0.15267175572519084,0.06870228797197342,25.5,27.950819,10.139344,38.090164,6.730328,0.1885245901639344,0.08196721225976944,25.5,-3.3324986,-1.7347641,-0.6265111,0.01326492428779602,0.0,2.5,1,0,15,2023,1,27.0,24.0,2023_15_CIN_MIN
23.31579,10.796992,34.11278,5.998045,0.10526315789473684,0.06766917556524277,25.5,21.285715,12.319327,33.60504,5.287563,0.07563025210084033,0.05882352963089943,25.5,2.030075,-1.522335,0.7104821,-0.008845645934343338,0.0,2.5,1,0,15,2023,1,30.0,13.0,2023_15_IND_PIT
27.814516,14.419354,42.23387,7.771452,0.1693548387096774,0.08064515888690948,25.5,19.325926,11.074074,30.4,5.5611854,0.17037037037037037,0.05925925821065903,25.5,8.48859,3.3452806,2.2102666,-0.021385900676250458,0.0,2.5,1,0,15,2023,1,42.0,17.0,2023_15_DET_DEN
19.39394,10.272727,29.666668,4.6363635,0.08333333333333333,0.06818182021379471,25.5,22.625,13.421875,36.046875,5.8065624,0.09375,0.078125,25.5,-3.23106,-3.149148,-1.1701989,0.009943179786205292,0.0,2.5,1,0,15,2023,1,9.0,7.0,2023_15_CAR_ATL
20.021584,12.251799,32.273384,5.251223,0.10071942446043165,0.10791366547346115,25.5,20.689922,13.906977,34.5969,5.7291474,0.12403100775193798,0.09302325546741486,25.5,-0.6683388,-1.6551781,-0.47792435,-0.014890410006046295,0.0,2.5,1,0,15,2023,1,20.0,17.0,2023_15_CLE_CHI
23.293234,10.390978,33.68421,6.1948876,0.17293233082706766,0.0827067643404007,25.5,24.247934,9.669421,33.917355,6.215372,0.1652892561983471,0.06611569970846176,25.5,-0.95470047,0.72155666,-0.020484447,-0.016591064631938934,0.0,2.5,1,0,15,2023,0,20.0,34.0,2023_15_GB_TB
30.136,15.024,45.16,8.569441,0.2,0.08799999952316284,25.5,19.918518,8.651852,28.57037,4.261185,0.06666666666666667,0.08148147910833359,25.5,10.217482,6.3721485,4.3082557,-0.006518520414829254,0.0,2.5,1,0,15,2023,1,30.0,0.0,2023_15_MIA_NYJ
20.453846,10.192307,30.646152,4.834307,0.1,0.11538461595773697,25.5,22.708609,9.278146,31.986755,5.683179,0.152317880794702,0.08609271794557571,25.5,-2.2547626,0.9141617,-0.8488717,-0.029291898012161255,0.0,2.5,1,0,15,2023,0,17.0,27.0,2023_15_NE_KC
25.125,10.609375,35.734375,6.219063,0.125,0.078125,25.5,18.023077,11.492308,29.515385,4.657077,0.09230769230769231,0.06923077255487442,25.5,7.101923,-0.88293266,1.561986,-0.00889422744512558,0.0,2.5,1,0,15,2023,1,24.0,6.0,2023_15_NO_NYG
23.70339,11.779661,35.48305,5.8354244,0.09322033898305085,0.0762711837887764,25.5,26.919117,9.161765,36.080883,6.5230885,0.15441176470588236,0.036764707416296005,25.5,-3.2157269,2.617896,-0.68766403,-0.03950647637248039,0.0,2.5,1,0,15,2023,0,16.0,19.0,2023_15_TEN_HOU
19.341085,12.488372,31.829456,5.258915,0.08527131782945736,0.06976744532585144,25.5,30.427351,15.51282,45.94017,8.87094,0.21367521367521367,0.05982905998826027,25.5,-11.086266,-3.0244484,-3.6120253,-0.009938385337591171,0.0,2.5,1,0,15,2023,0,29.0,45.0,2023_15_ARI_SF
28.619469,13.292035,41.911503,7.5483184,0.168141592920354,0.08849557489156723,25.5,24.935251,9.345324,34.280575,5.9362593,0.12949640287769784,0.10071942210197449,25.5,3.6842175,3.9467115,1.6120591,0.012223847210407257,0.0,2.5,1,0,15,2023,1,28.0,20.0,2023_15_LA_WAS
26.312977,12.106871,38.419846,7.276183,0.19083969465648856,0.10687022656202316,25.5,24.95862,10.634482,35.5931,6.9852414,0.19310344827586207,0.04827586188912392,25.5,1.3543568,1.4723883,0.29094172,-0.058594364672899246,0.0,2.5,1,0,15,2023,1,31.0,10.0,2023_15_BUF_DAL
27.459017,10.631147,38.090164,6.7762294,0.13934426229508196,0.08196721225976944,25.5,22.687023,15.587787,38.27481,6.902901,0.1297709923664122,0.04580152779817581,25.5,4.7719936,-4.9566393,-0.12667179,-0.03616568446159363,0.0,2.5,1,0,15,2023,0,7.0,23.0,2023_15_JAX_BAL
25.023077,9.2,34.223076,5.961692,0.13076923076923078,0.0923076942563057,25.5,30.24299,15.121495,45.364487,8.194767,0.17757009345794392,0.09345794469118118,25.5,-5.2199135,-5.9214954,-2.2330751,0.0011502504348754883,0.0,2.5,1,0,15,2023,1,20.0,17.0,2023_15_SEA_PHI
28.859505,14.033058,42.892563,7.7080984,0.17355371900826447,0.08264462649822235,25.5,24.705036,10.395683,35.10072,6.224892,0.1366906474820144,0.07194244861602783,25.5,4.1544685,3.6373749,1.4832063,-0.010702177882194519,0.0,2.5,1,0,16,2023,1,30.0,22.0,2023_16_LA_NO
